y,pred
34.0,36.0
48.0,35.0
34.0,45.0
40.0,37.0
34.0,40.0
42.0,36.0
71.0,41.0
63.0,62.0
48.0,63.0
54.0,53.0
65.0,54.0
66.0,61.0
62.0,64.0
60.0,63.0
68.0,61.0
63.0,66.0
49.0,64.0
57.0,54.0
58.0,56.0
50.0,57.0
51.0,52.0
65.0,52.0
57.0,61.0
57.0,58.0
69.0,58.0
59.0,66.0
55.0,61.0
56.0,57.0
65.0,56.0
66.0,62.0
83.0,65.0
55.0,78.0
50.0,62.0
70.0,54.0
54.0,65.0
60.0,56.0
52.0,59.0
48.0,54.0
63.0,50.0
66.0,59.0
57.0,64.0
65.0,60.0
61.0,64.0
79.0,62.0
78.0,74.0
73.0,77.0
76.0,75.0
66.0,76.0
59.0,69.0
41.0,62.0
58.0,47.0
60.0,55.0
71.0,58.0
68.0,67.0
54.0,68.0
43.0,59.0
74.0,48.0
57.0,66.0
57.0,59.0
50.0,59.0
44.0,53.0
50.0,46.0
34.0,49.0
43.0,38.0
56.0,42.0
35.0,52.0
52.0,40.0
48.0,49.0
50.0,48.0
54.0,50.0
63.0,53.0
59.0,60.0
68.0,59.0
52.0,66.0
63.0,56.0
65.0,61.0
64.0,64.0
65.0,64.0
72.0,65.0
50.0,70.0
55.0,56.0
66.0,56.0
62.0,62.0
70.0,62.0
64.0,68.0
55.0,65.0
57.0,59.0
69.0,57.0
60.0,65.0
58.0,61.0
72.0,60.0
72.0,68.0
0.0,71.0
0.0,22.0
0.0,8.0
0.0,1.0
0.0,-0.0
0.0,1.0
80.0,1.0
75.0,56.0
75.0,69.0
79.0,75.0
73.0,79.0
71.0,74.0
72.0,72.0
76.0,72.0
75.0,75.0
47.0,75.0
53.0,55.0
36.0,54.0
35.0,41.0
46.0,37.0
41.0,44.0
17.0,42.0
15.0,25.0
9.0,19.0
5.0,12.0
7.0,8.0
2.0,8.0
13.0,4.0
10.0,11.0
9.0,10.0
11.0,10.0
3.0,11.0
4.0,6.0
15.0,5.0
5.0,13.0
7.0,8.0
10.0,9.0
11.0,10.0
16.0,11.0
9.0,15.0
16.0,12.0
16.0,15.0
14.0,16.0
14.0,15.0
22.0,15.0
27.0,20.0
28.0,25.0
36.0,28.0
20.0,34.0
21.0,25.0
21.0,23.0
27.0,22.0
38.0,25.0
42.0,34.0
45.0,40.0
43.0,44.0
31.0,44.0
45.0,35.0
38.0,43.0
41.0,39.0
46.0,41.0
50.0,45.0
48.0,48.0
47.0,49.0
51.0,48.0
55.0,50.0
57.0,53.0
49.0,56.0
56.0,52.0
41.0,55.0
45.0,45.0
43.0,46.0
46.0,44.0
53.0,45.0
41.0,51.0
53.0,44.0
58.0,51.0
36.0,56.0
41.0,42.0
33.0,42.0
39.0,35.0
40.0,38.0
44.0,39.0
39.0,43.0
46.0,41.0
43.0,45.0
37.0,43.0
37.0,40.0
52.0,38.0
37.0,48.0
31.0,40.0
44.0,35.0
47.0,42.0
47.0,45.0
31.0,47.0
40.0,36.0
49.0,39.0
31.0,46.0
37.0,36.0
40.0,37.0
56.0,39.0
43.0,51.0
41.0,46.0
57.0,43.0
46.0,53.0
40.0,48.0
51.0,43.0
29.0,49.0
30.0,35.0
41.0,32.0
31.0,38.0
36.0,33.0
37.0,36.0
26.0,37.0
44.0,29.0
44.0,40.0
30.0,43.0
35.0,35.0
36.0,36.0
36.0,36.0
42.0,36.0
30.0,41.0
25.0,34.0
30.0,28.0
29.0,29.0
31.0,29.0
26.0,31.0
17.0,28.0
31.0,21.0
29.0,28.0
17.0,29.0
24.0,21.0
23.0,24.0
13.0,24.0
17.0,17.0
15.0,18.0
13.0,16.0
7.0,15.0
11.0,10.0
9.0,11.0
4.0,10.0
14.0,7.0
10.0,13.0
7.0,11.0
5.0,10.0
13.0,7.0
4.0,12.0
6.0,7.0
10.0,8.0
3.0,10.0
10.0,6.0
6.0,10.0
3.0,8.0
1.0,6.0
3.0,3.0
4.0,4.0
3.0,5.0
4.0,5.0
0.0,5.0
3.0,3.0
3.0,4.0
5.0,4.0
4.0,5.0
6.0,5.0
5.0,7.0
7.0,6.0
9.0,8.0
10.0,9.0
10.0,11.0
15.0,11.0
11.0,15.0
15.0,13.0
19.0,16.0
21.0,18.0
23.0,21.0
34.0,23.0
34.0,31.0
26.0,34.0
37.0,30.0
47.0,35.0
44.0,43.0
52.0,44.0
74.0,50.0
95.0,67.0
67.0,86.0
75.0,74.0
96.0,76.0
86.0,89.0
93.0,87.0
73.0,92.0
72.0,78.0
46.0,74.0
50.0,54.0
37.0,51.0
36.0,41.0
28.0,38.0
29.0,31.0
39.0,30.0
23.0,36.0
34.0,28.0
26.0,33.0
32.0,28.0
39.0,32.0
31.0,37.0
33.0,33.0
37.0,34.0
32.0,37.0
35.0,34.0
35.0,35.0
42.0,36.0
42.0,41.0
46.0,42.0
32.0,45.0
48.0,37.0
42.0,45.0
37.0,43.0
47.0,40.0
40.0,45.0
31.0,41.0
36.0,35.0
46.0,36.0
48.0,43.0
51.0,47.0
57.0,50.0
52.0,56.0
48.0,53.0
52.0,50.0
41.0,51.0
49.0,44.0
42.0,48.0
35.0,44.0
51.0,38.0
42.0,48.0
60.0,44.0
49.0,56.0
43.0,51.0
53.0,46.0
44.0,51.0
58.0,46.0
58.0,55.0
69.0,57.0
62.0,66.0
77.0,64.0
69.0,73.0
71.0,71.0
72.0,71.0
68.0,72.0
82.0,69.0
53.0,79.0
72.0,60.0
61.0,69.0
54.0,63.0
49.0,57.0
58.0,52.0
55.0,56.0
54.0,55.0
64.0,55.0
64.0,61.0
56.0,63.0
45.0,58.0
46.0,50.0
43.0,47.0
45.0,45.0
45.0,45.0
41.0,46.0
53.0,43.0
53.0,50.0
44.0,53.0
35.0,47.0
37.0,39.0
39.0,38.0
36.0,39.0
26.0,37.0
24.0,30.0
17.0,26.0
22.0,20.0
18.0,22.0
18.0,20.0
15.0,19.0
14.0,17.0
5.0,16.0
15.0,9.0
11.0,14.0
10.0,12.0
6.0,11.0
8.0,8.0
2.0,9.0
6.0,5.0
4.0,6.0
4.0,5.0
3.0,5.0
5.0,4.0
6.0,6.0
11.0,7.0
8.0,10.0
5.0,9.0
3.0,8.0
5.0,5.0
1.0,6.0
1.0,3.0
1.0,2.0
5.0,2.0
6.0,5.0
5.0,6.0
4.0,6.0
2.0,5.0
4.0,4.0
6.0,5.0
7.0,6.0
10.0,8.0
2.0,10.0
10.0,6.0
6.0,10.0
17.0,8.0
18.0,15.0
19.0,18.0
32.0,19.0
27.0,29.0
36.0,28.0
35.0,34.0
34.0,35.0
42.0,35.0
50.0,40.0
56.0,47.0
56.0,54.0
56.0,56.0
60.0,57.0
76.0,59.0
74.0,71.0
75.0,73.0
67.0,75.0
68.0,69.0
61.0,68.0
77.0,63.0
73.0,73.0
57.0,73.0
51.0,62.0
35.0,55.0
50.0,41.0
38.0,47.0
39.0,41.0
37.0,40.0
52.0,38.0
46.0,48.0
45.0,47.0
37.0,46.0
47.0,40.0
40.0,45.0
38.0,42.0
42.0,40.0
37.0,42.0
43.0,39.0
39.0,42.0
45.0,40.0
35.0,44.0
43.0,38.0
46.0,42.0
40.0,45.0
38.0,42.0
40.0,40.0
45.0,40.0
48.0,44.0
40.0,47.0
55.0,43.0
48.0,52.0
43.0,49.0
47.0,46.0
51.0,47.0
46.0,50.0
35.0,48.0
47.0,39.0
42.0,45.0
53.0,43.0
42.0,51.0
50.0,45.0
52.0,49.0
50.0,51.0
45.0,50.0
47.0,47.0
38.0,48.0
56.0,41.0
52.0,52.0
66.0,52.0
56.0,62.0
73.0,58.0
72.0,69.0
73.0,71.0
69.0,73.0
68.0,71.0
53.0,69.0
52.0,58.0
63.0,54.0
82.0,60.0
60.0,75.0
49.0,65.0
54.0,55.0
50.0,54.0
48.0,51.0
51.0,49.0
49.0,51.0
39.0,50.0
49.0,42.0
51.0,48.0
43.0,50.0
56.0,46.0
50.0,53.0
47.0,51.0
51.0,49.0
46.0,51.0
53.0,48.0
40.0,52.0
35.0,44.0
40.0,38.0
38.0,39.0
26.0,38.0
33.0,30.0
37.0,33.0
18.0,36.0
19.0,24.0
17.0,21.0
19.0,19.0
10.0,19.0
12.0,13.0
11.0,14.0
12.0,12.0
4.0,13.0
8.0,7.0
10.0,9.0
12.0,10.0
5.0,12.0
9.0,8.0
6.0,9.0
6.0,8.0
12.0,8.0
3.0,12.0
5.0,7.0
4.0,7.0
3.0,5.0
3.0,4.0
5.0,5.0
6.0,5.0
8.0,7.0
7.0,8.0
8.0,8.0
9.0,9.0
3.0,10.0
6.0,6.0
5.0,7.0
6.0,6.0
4.0,7.0
4.0,6.0
0.0,5.0
5.0,2.0
10.0,5.0
6.0,9.0
7.0,8.0
9.0,8.0
12.0,9.0
13.0,12.0
24.0,13.0
31.0,21.0
25.0,29.0
26.0,27.0
36.0,27.0
30.0,34.0
42.0,32.0
51.0,40.0
48.0,48.0
53.0,48.0
63.0,52.0
71.0,60.0
74.0,68.0
71.0,73.0
67.0,72.0
56.0,68.0
56.0,60.0
61.0,58.0
53.0,60.0
56.0,55.0
55.0,56.0
42.0,55.0
36.0,46.0
44.0,40.0
41.0,43.0
51.0,41.0
47.0,49.0
32.0,48.0
36.0,37.0
34.0,37.0
44.0,35.0
41.0,41.0
46.0,41.0
55.0,45.0
43.0,53.0
47.0,46.0
48.0,47.0
46.0,48.0
43.0,47.0
44.0,45.0
44.0,45.0
40.0,45.0
45.0,42.0
52.0,45.0
53.0,50.0
34.0,53.0
55.0,40.0
40.0,51.0
55.0,43.0
50.0,52.0
47.0,51.0
49.0,49.0
62.0,49.0
50.0,58.0
60.0,52.0
53.0,59.0
48.0,55.0
44.0,51.0
38.0,46.0
34.0,40.0
38.0,36.0
37.0,38.0
35.0,37.0
52.0,36.0
48.0,48.0
53.0,48.0
61.0,52.0
61.0,59.0
55.0,61.0
81.0,57.0
85.0,74.0
113.0,81.0
105.0,104.0
92.0,105.0
92.0,96.0
79.0,94.0
67.0,83.0
66.0,72.0
71.0,68.0
53.0,70.0
65.0,58.0
71.0,63.0
56.0,68.0
65.0,60.0
68.0,64.0
58.0,66.0
70.0,61.0
55.0,67.0
45.0,59.0
57.0,50.0
68.0,55.0
55.0,64.0
51.0,58.0
53.0,54.0
67.0,54.0
55.0,63.0
63.0,57.0
42.0,62.0
52.0,48.0
41.0,51.0
30.0,44.0
32.0,35.0
42.0,33.0
25.0,39.0
31.0,29.0
24.0,31.0
23.0,27.0
10.0,25.0
22.0,15.0
14.0,20.0
21.0,16.0
27.0,20.0
16.0,26.0
19.0,19.0
14.0,20.0
16.0,16.0
18.0,17.0
19.0,18.0
19.0,19.0
11.0,20.0
18.0,14.0
20.0,18.0
19.0,20.0
27.0,20.0
18.0,26.0
20.0,21.0
27.0,21.0
12.0,26.0
19.0,17.0
16.0,20.0
16.0,17.0
12.0,17.0
8.0,14.0
8.0,11.0
5.0,9.0
5.0,7.0
5.0,6.0
3.0,6.0
10.0,5.0
9.0,9.0
11.0,10.0
14.0,11.0
17.0,14.0
15.0,17.0
24.0,16.0
27.0,22.0
24.0,26.0
24.0,25.0
29.0,26.0
30.0,28.0
34.0,30.0
46.0,33.0
52.0,43.0
57.0,50.0
66.0,55.0
49.0,63.0
57.0,54.0
72.0,57.0
73.0,67.0
65.0,71.0
66.0,68.0
53.0,67.0
59.0,57.0
72.0,58.0
50.0,68.0
57.0,55.0
52.0,57.0
50.0,53.0
46.0,51.0
34.0,48.0
39.0,39.0
34.0,39.0
37.0,35.0
37.0,37.0
37.0,37.0
44.0,38.0
44.0,43.0
43.0,44.0
34.0,43.0
25.0,38.0
38.0,29.0
50.0,35.0
36.0,45.0
50.0,39.0
39.0,48.0
42.0,41.0
60.0,43.0
42.0,55.0
50.0,46.0
51.0,50.0
50.0,50.0
43.0,50.0
48.0,45.0
45.0,47.0
38.0,46.0
51.0,41.0
51.0,48.0
66.0,50.0
48.0,62.0
39.0,53.0
51.0,44.0
39.0,49.0
43.0,42.0
52.0,43.0
40.0,49.0
41.0,43.0
41.0,42.0
41.0,41.0
39.0,41.0
77.0,40.0
69.0,66.0
52.0,68.0
63.0,58.0
56.0,62.0
77.0,57.0
67.0,71.0
83.0,68.0
65.0,79.0
69.0,69.0
85.0,70.0
85.0,80.0
75.0,83.0
82.0,78.0
79.0,81.0
73.0,79.0
78.0,75.0
89.0,77.0
72.0,85.0
51.0,76.0
58.0,59.0
54.0,59.0
46.0,55.0
59.0,49.0
47.0,56.0
51.0,50.0
46.0,51.0
51.0,48.0
47.0,50.0
62.0,48.0
50.0,58.0
49.0,52.0
42.0,51.0
48.0,45.0
48.0,47.0
37.0,48.0
44.0,40.0
44.0,44.0
36.0,44.0
33.0,39.0
30.0,35.0
32.0,32.0
32.0,32.0
22.0,33.0
24.0,26.0
24.0,26.0
31.0,25.0
20.0,30.0
23.0,23.0
17.0,24.0
20.0,20.0
23.0,20.0
17.0,23.0
15.0,19.0
14.0,17.0
10.0,15.0
9.0,12.0
12.0,11.0
10.0,12.0
10.0,11.0
21.0,11.0
12.0,19.0
11.0,15.0
7.0,13.0
10.0,9.0
17.0,10.0
5.0,16.0
7.0,9.0
6.0,8.0
7.0,7.0
2.0,8.0
9.0,4.0
8.0,8.0
14.0,9.0
13.0,13.0
11.0,14.0
10.0,13.0
17.0,11.0
15.0,16.0
18.0,16.0
17.0,18.0
22.0,18.0
29.0,21.0
43.0,27.0
32.0,39.0
41.0,35.0
46.0,40.0
50.0,44.0
51.0,49.0
63.0,51.0
61.0,60.0
61.0,61.0
74.0,61.0
80.0,71.0
80.0,77.0
60.0,80.0
68.0,66.0
55.0,67.0
58.0,58.0
59.0,59.0
47.0,59.0
46.0,50.0
49.0,48.0
44.0,48.0
41.0,45.0
54.0,43.0
38.0,51.0
44.0,42.0
49.0,44.0
37.0,47.0
47.0,40.0
44.0,46.0
42.0,44.0
46.0,43.0
42.0,46.0
32.0,43.0
42.0,36.0
47.0,41.0
43.0,45.0
42.0,44.0
52.0,43.0
48.0,49.0
47.0,48.0
50.0,48.0
49.0,49.0
49.0,49.0
45.0,49.0
50.0,46.0
55.0,49.0
43.0,54.0
56.0,47.0
51.0,54.0
60.0,52.0
58.0,58.0
47.0,58.0
42.0,50.0
37.0,45.0
42.0,39.0
42.0,41.0
53.0,42.0
37.0,50.0
31.0,41.0
42.0,35.0
42.0,40.0
41.0,41.0
42.0,41.0
56.0,42.0
47.0,52.0
72.0,49.0
64.0,66.0
78.0,64.0
61.0,75.0
62.0,65.0
67.0,63.0
66.0,66.0
71.0,66.0
57.0,69.0
70.0,61.0
75.0,67.0
84.0,72.0
70.0,80.0
45.0,73.0
59.0,54.0
55.0,57.0
64.0,55.0
49.0,61.0
49.0,53.0
53.0,51.0
68.0,53.0
53.0,63.0
48.0,56.0
53.0,51.0
55.0,52.0
77.0,54.0
53.0,70.0
51.0,58.0
38.0,54.0
58.0,43.0
61.0,53.0
39.0,58.0
49.0,46.0
49.0,49.0
54.0,48.0
57.0,52.0
42.0,56.0
53.0,47.0
51.0,52.0
56.0,51.0
41.0,55.0
33.0,46.0
56.0,37.0
38.0,51.0
45.0,41.0
33.0,45.0
36.0,37.0
45.0,36.0
75.0,42.0
64.0,65.0
48.0,64.0
56.0,54.0
42.0,56.0
47.0,46.0
53.0,47.0
42.0,51.0
35.0,45.0
42.0,39.0
49.0,41.0
42.0,46.0
55.0,43.0
41.0,52.0
19.0,44.0
24.0,27.0
16.0,26.0
6.0,18.0
7.0,10.0
2.0,9.0
8.0,4.0
6.0,8.0
5.0,7.0
2.0,6.0
4.0,4.0
12.0,5.0
5.0,10.0
10.0,7.0
13.0,10.0
10.0,13.0
11.0,11.0
7.0,12.0
8.0,9.0
16.0,9.0
14.0,14.0
19.0,15.0
17.0,18.0
19.0,18.0
19.0,19.0
27.0,20.0
20.0,25.0
28.0,22.0
29.0,27.0
21.0,29.0
30.0,24.0
22.0,29.0
40.0,24.0
44.0,36.0
35.0,41.0
36.0,38.0
35.0,37.0
41.0,36.0
52.0,39.0
41.0,48.0
43.0,43.0
56.0,44.0
38.0,52.0
38.0,42.0
48.0,40.0
37.0,45.0
65.0,39.0
70.0,58.0
44.0,66.0
46.0,51.0
53.0,48.0
46.0,51.0
50.0,47.0
61.0,50.0
63.0,58.0
64.0,61.0
66.0,63.0
57.0,65.0
60.0,60.0
73.0,60.0
63.0,69.0
52.0,65.0
54.0,57.0
56.0,55.0
54.0,55.0
54.0,54.0
66.0,54.0
52.0,62.0
55.0,55.0
46.0,55.0
42.0,49.0
60.0,44.0
47.0,56.0
57.0,49.0
47.0,55.0
62.0,49.0
54.0,58.0
61.0,55.0
52.0,59.0
48.0,54.0
67.0,50.0
78.0,62.0
55.0,73.0
75.0,61.0
69.0,71.0
61.0,69.0
74.0,64.0
57.0,71.0
63.0,61.0
61.0,63.0
62.0,61.0
61.0,62.0
73.0,61.0
63.0,69.0
50.0,65.0
49.0,55.0
58.0,51.0
55.0,56.0
61.0,55.0
48.0,59.0
48.0,51.0
42.0,50.0
51.0,45.0
55.0,49.0
43.0,53.0
57.0,47.0
67.0,54.0
64.0,63.0
54.0,64.0
59.0,58.0
66.0,59.0
66.0,63.0
67.0,65.0
64.0,67.0
59.0,65.0
64.0,61.0
69.0,63.0
60.0,67.0
66.0,62.0
53.0,65.0
67.0,56.0
59.0,64.0
57.0,60.0
64.0,58.0
79.0,63.0
60.0,74.0
73.0,64.0
65.0,71.0
56.0,66.0
70.0,59.0
74.0,67.0
64.0,71.0
73.0,66.0
73.0,72.0
71.0,72.0
66.0,71.0
81.0,68.0
79.0,77.0
61.0,78.0
71.0,66.0
67.0,70.0
73.0,67.0
59.0,71.0
72.0,63.0
46.0,69.0
30.0,53.0
23.0,38.0
17.0,28.0
12.0,20.0
4.0,14.0
4.0,7.0
4.0,6.0
2.0,5.0
4.0,3.0
9.0,5.0
2.0,8.0
10.0,5.0
12.0,10.0
14.0,12.0
7.0,14.0
17.0,10.0
10.0,16.0
8.0,12.0
6.0,10.0
7.0,8.0
14.0,8.0
9.0,13.0
7.0,11.0
15.0,9.0
11.0,14.0
19.0,12.0
20.0,18.0
21.0,20.0
23.0,21.0
27.0,23.0
39.0,26.0
41.0,36.0
35.0,40.0
34.0,37.0
35.0,36.0
38.0,35.0
41.0,38.0
45.0,40.0
52.0,44.0
37.0,50.0
20.0,41.0
41.0,27.0
45.0,37.0
51.0,42.0
47.0,49.0
67.0,48.0
48.0,61.0
50.0,52.0
62.0,51.0
42.0,59.0
52.0,47.0
52.0,51.0
42.0,51.0
53.0,45.0
40.0,51.0
40.0,43.0
41.0,42.0
55.0,41.0
41.0,51.0
52.0,44.0
44.0,50.0
54.0,46.0
32.0,52.0
43.0,38.0
35.0,42.0
36.0,37.0
52.0,36.0
53.0,47.0
45.0,51.0
45.0,48.0
45.0,46.0
50.0,45.0
36.0,49.0
37.0,40.0
56.0,39.0
33.0,51.0
39.0,38.0
41.0,40.0
40.0,40.0
46.0,40.0
43.0,44.0
39.0,44.0
38.0,41.0
35.0,39.0
44.0,37.0
40.0,42.0
38.0,41.0
38.0,39.0
33.0,38.0
38.0,35.0
40.0,38.0
36.0,40.0
37.0,38.0
37.0,38.0
31.0,38.0
36.0,33.0
29.0,36.0
32.0,31.0
32.0,32.0
35.0,32.0
37.0,35.0
24.0,37.0
23.0,28.0
44.0,25.0
32.0,38.0
47.0,34.0
30.0,44.0
31.0,35.0
28.0,33.0
36.0,30.0
30.0,34.0
29.0,32.0
37.0,30.0
32.0,35.0
22.0,33.0
20.0,26.0
25.0,22.0
21.0,25.0
14.0,23.0
13.0,17.0
9.0,15.0
14.0,11.0
14.0,14.0
13.0,15.0
16.0,14.0
10.0,16.0
12.0,13.0
11.0,13.0
7.0,12.0
8.0,9.0
8.0,9.0
5.0,9.0
8.0,7.0
5.0,8.0
7.0,7.0
12.0,8.0
4.0,11.0
5.0,7.0
2.0,6.0
4.0,4.0
6.0,5.0
6.0,6.0
2.0,7.0
2.0,5.0
4.0,3.0
6.0,5.0
5.0,6.0
2.0,6.0
1.0,4.0
8.0,3.0
6.0,7.0
7.0,7.0
14.0,8.0
12.0,13.0
5.0,13.0
22.0,9.0
21.0,19.0
26.0,21.0
25.0,26.0
17.0,26.0
28.0,20.0
30.0,26.0
29.0,29.0
41.0,30.0
50.0,38.0
48.0,46.0
39.0,48.0
56.0,43.0
54.0,52.0
59.0,53.0
64.0,58.0
62.0,63.0
65.0,63.0
65.0,65.0
49.0,65.0
52.0,54.0
50.0,53.0
51.0,51.0
29.0,51.0
34.0,36.0
35.0,35.0
28.0,35.0
40.0,31.0
30.0,38.0
34.0,33.0
19.0,34.0
37.0,24.0
35.0,34.0
30.0,34.0
35.0,32.0
38.0,35.0
43.0,37.0
28.0,42.0
40.0,33.0
35.0,39.0
37.0,36.0
34.0,37.0
26.0,36.0
44.0,29.0
31.0,40.0
39.0,34.0
39.0,38.0
34.0,39.0
50.0,36.0
36.0,46.0
41.0,39.0
41.0,41.0
44.0,42.0
34.0,44.0
47.0,37.0
39.0,45.0
36.0,41.0
30.0,38.0
44.0,33.0
37.0,41.0
41.0,39.0
40.0,41.0
37.0,41.0
36.0,39.0
43.0,37.0
51.0,42.0
47.0,49.0
61.0,48.0
62.0,58.0
53.0,61.0
61.0,56.0
76.0,60.0
70.0,71.0
54.0,70.0
48.0,60.0
69.0,52.0
55.0,64.0
61.0,57.0
41.0,61.0
46.0,47.0
71.0,47.0
56.0,63.0
47.0,58.0
62.0,51.0
47.0,59.0
44.0,50.0
55.0,47.0
37.0,52.0
42.0,42.0
49.0,43.0
50.0,47.0
61.0,49.0
44.0,58.0
36.0,49.0
54.0,41.0
50.0,50.0
40.0,50.0
32.0,44.0
25.0,36.0
24.0,28.0
24.0,25.0
21.0,25.0
23.0,23.0
24.0,24.0
13.0,24.0
18.0,17.0
10.0,18.0
14.0,13.0
12.0,14.0
5.0,13.0
9.0,8.0
7.0,10.0
10.0,8.0
7.0,10.0
6.0,9.0
8.0,8.0
7.0,9.0
3.0,8.0
5.0,5.0
6.0,6.0
3.0,7.0
8.0,5.0
6.0,8.0
4.0,8.0
2.0,6.0
3.0,4.0
6.0,4.0
4.0,6.0
5.0,5.0
5.0,6.0
2.0,6.0
3.0,4.0
2.0,4.0
3.0,3.0
3.0,4.0
3.0,4.0
3.0,4.0
2.0,4.0
2.0,3.0
7.0,3.0
7.0,7.0
12.0,8.0
7.0,11.0
12.0,9.0
18.0,12.0
22.0,17.0
26.0,21.0
28.0,26.0
28.0,28.0
34.0,29.0
35.0,33.0
40.0,35.0
35.0,39.0
52.0,37.0
39.0,48.0
53.0,42.0
64.0,50.0
64.0,60.0
80.0,63.0
58.0,76.0
57.0,64.0
65.0,60.0
69.0,64.0
57.0,67.0
49.0,61.0
47.0,53.0
35.0,49.0
42.0,39.0
31.0,42.0
36.0,34.0
43.0,36.0
34.0,41.0
36.0,37.0
45.0,37.0
24.0,43.0
43.0,30.0
36.0,40.0
31.0,37.0
32.0,34.0
42.0,33.0
40.0,39.0
58.0,40.0
44.0,53.0
40.0,47.0
40.0,43.0
52.0,41.0
44.0,49.0
33.0,45.0
39.0,38.0
36.0,39.0
33.0,37.0
39.0,35.0
35.0,38.0
39.0,36.0
40.0,39.0
57.0,40.0
35.0,52.0
45.0,41.0
41.0,45.0
44.0,42.0
50.0,43.0
49.0,49.0
48.0,49.0
49.0,49.0
37.0,49.0
37.0,41.0
42.0,39.0
42.0,41.0
47.0,42.0
44.0,46.0
57.0,45.0
46.0,54.0
51.0,48.0
62.0,51.0
82.0,59.0
64.0,75.0
74.0,67.0
68.0,73.0
75.0,70.0
64.0,74.0
60.0,67.0
68.0,63.0
57.0,67.0
54.0,60.0
62.0,56.0
57.0,61.0
61.0,58.0
62.0,61.0
42.0,62.0
50.0,48.0
57.0,50.0
74.0,55.0
56.0,68.0
44.0,60.0
65.0,50.0
67.0,61.0
50.0,64.0
65.0,55.0
61.0,63.0
64.0,61.0
58.0,63.0
54.0,60.0
53.0,56.0
42.0,54.0
36.0,46.0
40.0,39.0
36.0,40.0
21.0,38.0
18.0,27.0
21.0,21.0
27.0,21.0
21.0,26.0
25.0,23.0
18.0,26.0
13.0,21.0
14.0,16.0
7.0,15.0
4.0,10.0
4.0,7.0
7.0,5.0
11.0,7.0
3.0,10.0
4.0,6.0
2.0,5.0
4.0,4.0
5.0,5.0
2.0,6.0
4.0,4.0
7.0,5.0
4.0,7.0
9.0,6.0
4.0,9.0
5.0,6.0
3.0,7.0
3.0,5.0
8.0,5.0
12.0,8.0
7.0,11.0
2.0,9.0
6.0,5.0
6.0,6.0
1.0,7.0
6.0,3.0
8.0,6.0
10.0,8.0
7.0,11.0
6.0,9.0
12.0,8.0
11.0,11.0
18.0,12.0
27.0,17.0
27.0,25.0
29.0,27.0
19.0,30.0
32.0,23.0
42.0,30.0
44.0,39.0
46.0,43.0
44.0,46.0
64.0,45.0
56.0,58.0
59.0,57.0
61.0,59.0
75.0,60.0
44.0,71.0
56.0,52.0
53.0,56.0
53.0,53.0
48.0,53.0
59.0,50.0
46.0,56.0
52.0,49.0
47.0,51.0
41.0,48.0
44.0,43.0
47.0,44.0
38.0,46.0
44.0,41.0
38.0,44.0
49.0,40.0
36.0,46.0
36.0,39.0
43.0,38.0
51.0,42.0
47.0,48.0
46.0,48.0
49.0,47.0
39.0,48.0
45.0,42.0
42.0,45.0
48.0,43.0
36.0,47.0
44.0,39.0
47.0,43.0
47.0,46.0
47.0,47.0
33.0,48.0
48.0,38.0
36.0,45.0
39.0,39.0
44.0,40.0
36.0,43.0
24.0,38.0
44.0,29.0
55.0,40.0
45.0,50.0
46.0,47.0
44.0,48.0
28.0,45.0
31.0,34.0
33.0,32.0
51.0,33.0
36.0,46.0
38.0,39.0
39.0,39.0
46.0,39.0
67.0,44.0
58.0,61.0
73.0,59.0
72.0,70.0
73.0,71.0
66.0,73.0
67.0,68.0
65.0,67.0
78.0,66.0
61.0,74.0
81.0,65.0
72.0,77.0
62.0,73.0
65.0,65.0
71.0,65.0
66.0,69.0
63.0,67.0
60.0,65.0
64.0,62.0
57.0,64.0
56.0,59.0
59.0,57.0
56.0,58.0
64.0,57.0
51.0,62.0
58.0,54.0
33.0,58.0
64.0,41.0
47.0,57.0
57.0,50.0
57.0,56.0
55.0,57.0
42.0,55.0
31.0,47.0
55.0,36.0
30.0,49.0
27.0,36.0
28.0,31.0
26.0,29.0
27.0,27.0
34.0,28.0
22.0,33.0
14.0,26.0
27.0,18.0
23.0,24.0
17.0,23.0
23.0,20.0
21.0,23.0
35.0,22.0
16.0,32.0
31.0,21.0
20.0,29.0
18.0,23.0
21.0,20.0
23.0,21.0
22.0,23.0
24.0,23.0
17.0,24.0
37.0,20.0
25.0,32.0
24.0,28.0
23.0,26.0
29.0,24.0
21.0,28.0
19.0,24.0
12.0,22.0
12.0,15.0
2.0,14.0
8.0,6.0
9.0,8.0
7.0,9.0
10.0,8.0
11.0,10.0
8.0,11.0
11.0,10.0
11.0,11.0
10.0,12.0
27.0,11.0
27.0,23.0
27.0,26.0
25.0,28.0
30.0,27.0
38.0,29.0
46.0,35.0
46.0,43.0
41.0,46.0
44.0,43.0
56.0,44.0
58.0,52.0
75.0,56.0
57.0,70.0
65.0,61.0
53.0,65.0
59.0,57.0
65.0,59.0
56.0,63.0
58.0,58.0
62.0,59.0
42.0,61.0
44.0,48.0
39.0,46.0
50.0,41.0
55.0,47.0
41.0,53.0
33.0,45.0
49.0,37.0
44.0,45.0
37.0,44.0
52.0,40.0
54.0,49.0
33.0,52.0
30.0,40.0
38.0,34.0
44.0,36.0
47.0,42.0
31.0,46.0
38.0,36.0
41.0,38.0
48.0,40.0
48.0,46.0
49.0,48.0
51.0,49.0
41.0,51.0
